session_id,set_id,project,chosen_stage,max_rejected_stage,chosen_path,rejected_paths,timestamp
1101_hailey_extraction,group_20250908_105703,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250908_105703_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250908_105721_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250908_105833_stage2_upscaled.png']",2025-09-08T10:57:03+00:00
1101_hailey_extraction,group_20250908_112134,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250908_112134_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250908_112148_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250908_112300_stage2_upscaled.png']",2025-09-08T11:21:34+00:00
1101_hailey_extraction,group_20250908_112328,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250908_112328_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250908_112342_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250908_112454_stage2_upscaled.png']",2025-09-08T11:23:28+00:00
1101_hailey_extraction,group_20250908_112717,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250908_112717_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250908_112731_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250908_112844_stage2_upscaled.png']",2025-09-08T11:27:17+00:00
1101_hailey_extraction,group_20250908_112912,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250908_112912_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250908_112927_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250908_113039_stage2_upscaled.png']",2025-09-08T11:29:12+00:00
1101_hailey_extraction,group_20250908_113651,1101_hailey,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250908_113651_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250908_113707_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1101_hailey/20250908_113820_stage2_upscaled.png']",2025-09-08T11:36:51+00:00
1011_extraction,group_20250903_211201,1011,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250903_211201_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250903_211217_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250903_211329_stage2_upscaled.png']",2025-09-03T21:12:01+00:00
1011_extraction,group_20250903_220646,1011,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250903_220646_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250903_220702_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250903_220814_stage2_upscaled.png']",2025-09-03T22:06:46+00:00
1011_extraction,group_20250903_223845,1011,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250903_223845_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250903_223859_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250903_224010_stage2_upscaled.png']",2025-09-03T22:38:45+00:00
1011_extraction,group_20250903_224619,1011,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250903_224619_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250903_224634_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250903_224746_stage2_upscaled.png']",2025-09-03T22:46:19+00:00
1011_extraction,group_20250903_230702,1011,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250903_230702_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250903_230716_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250903_230827_stage2_upscaled.png']",2025-09-03T23:07:02+00:00
1011_extraction,group_20250904_002158,1011,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_002158_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_002212_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_002324_stage2_upscaled.png']",2025-09-04T00:21:58+00:00
1011_extraction,group_20250904_005014,1011,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_005014_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_005028_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_005140_stage2_upscaled.png']",2025-09-04T00:50:14+00:00
1011_extraction,group_20250904_010716,1011,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_010716_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_010730_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_010842_stage2_upscaled.png']",2025-09-04T01:07:16+00:00
1011_extraction,group_20250904_012221,1011,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_012221_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_012235_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_012347_stage2_upscaled.png']",2025-09-04T01:22:21+00:00
1011_extraction,group_20250904_013337,1011,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_013337_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_013351_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_013502_stage2_upscaled.png']",2025-09-04T01:33:37+00:00
1011_extraction,group_20250904_021311,1011,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_021311_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_021326_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_021437_stage2_upscaled.png']",2025-09-04T02:13:11+00:00
1011_extraction,group_20250904_022804,1011,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_022804_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_022820_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_022931_stage2_upscaled.png']",2025-09-04T02:28:04+00:00
1011_extraction,group_20250904_022959,1011,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_022959_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_023014_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_023126_stage2_upscaled.png']",2025-09-04T02:29:59+00:00
1011_extraction,group_20250904_034319,1011,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_034319_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_034335_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_034447_stage2_upscaled.png']",2025-09-04T03:43:19+00:00
1011_extraction,group_20250904_034515,1011,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_034515_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_034528_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_034640_stage2_upscaled.png']",2025-09-04T03:45:15+00:00
1011_extraction,group_20250904_041338,1011,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_041338_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_041353_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_041505_stage2_upscaled.png']",2025-09-04T04:13:38+00:00
1011_extraction,group_20250904_043620,1011,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_043620_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_043636_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_043747_stage2_upscaled.png']",2025-09-04T04:36:20+00:00
1011_extraction,group_20250904_044007,1011,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_044007_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_044023_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_044134_stage2_upscaled.png']",2025-09-04T04:40:07+00:00
1011_extraction,group_20250904_051350,1011,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_051350_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_051404_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_051516_stage2_upscaled.png']",2025-09-04T05:13:50+00:00
1011_extraction,group_20250904_064338,1011,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_064338_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_064354_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_064506_stage2_upscaled.png']",2025-09-04T06:43:38+00:00
1011_extraction,group_20250904_070032,1011,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_070032_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_070046_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_070157_stage2_upscaled.png']",2025-09-04T07:00:32+00:00
1011_extraction,group_20250904_070802,1011,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_070802_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_070815_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_070927_stage2_upscaled.png']",2025-09-04T07:08:02+00:00
1011_extraction,group_20250904_070954,1011,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_070954_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_071008_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250904_071120_stage2_upscaled.png']",2025-09-04T07:09:54+00:00
1011_extraction,group_20250905_014841,1011,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250905_014841_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250905_014854_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250905_015006_stage2_upscaled.png']",2025-09-05T01:48:41+00:00
1011_extraction,group_20250905_051517,1011,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250905_051517_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250905_051530_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250905_051537_stage2_upscaled.png']",2025-09-05T05:15:17+00:00
1011_extraction,group_20250905_070936,1011,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250905_070936_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250905_070950_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250905_071018_stage2_upscaled.png']",2025-09-05T07:09:36+00:00
1011_extraction,group_20250905_071130,1011,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250905_071130_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250905_071143_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1011/20250905_071216_stage2_upscaled.png']",2025-09-05T07:11:30+00:00
1012_extraction,group_20250903_214551,1012,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250903_214551_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250903_214608_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250903_214722_stage2_upscaled.png']",2025-09-03T21:45:51+00:00
1012_extraction,group_20250903_214751,1012,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250903_214751_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250903_214806_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250903_214920_stage2_upscaled.png']",2025-09-03T21:47:51+00:00
1012_extraction,group_20250903_221116,1012,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250903_221116_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250903_221131_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250903_221245_stage2_upscaled.png']",2025-09-03T22:11:16+00:00
1012_extraction,group_20250903_224030,1012,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250903_224030_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250903_224041_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250903_224155_stage2_upscaled.png']",2025-09-03T22:40:30+00:00
1012_extraction,group_20250903_225210,1012,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250903_225210_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250903_225228_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250903_225342_stage2_upscaled.png']",2025-09-03T22:52:10+00:00
1012_extraction,group_20250903_231543,1012,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250903_231543_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250903_231556_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250903_231710_stage2_upscaled.png']",2025-09-03T23:15:43+00:00
1012_extraction,group_20250904_000545,1012,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250904_000545_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250904_000600_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250904_000715_stage2_upscaled.png']",2025-09-04T00:05:45+00:00
1012_extraction,group_20250904_004440,1012,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250904_004440_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250904_004455_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250904_004609_stage2_upscaled.png']",2025-09-04T00:44:40+00:00
1012_extraction,group_20250904_005430,1012,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250904_005430_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250904_005443_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250904_005557_stage2_upscaled.png']",2025-09-04T00:54:30+00:00
1012_extraction,group_20250904_010215,1012,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250904_010215_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250904_010230_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250904_010345_stage2_upscaled.png']",2025-09-04T01:02:15+00:00
1012_extraction,group_20250904_032710,1012,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250904_032710_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250904_032726_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250904_032840_stage2_upscaled.png']",2025-09-04T03:27:10+00:00
1012_extraction,group_20250904_035820,1012,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250904_035820_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250904_035833_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250904_035947_stage2_upscaled.png']",2025-09-04T03:58:20+00:00
1012_extraction,group_20250904_042354,1012,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250904_042354_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250904_042411_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250904_042525_stage2_upscaled.png']",2025-09-04T04:23:54+00:00
1012_extraction,group_20250904_050502,1012,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250904_050502_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250904_050517_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250904_050632_stage2_upscaled.png']",2025-09-04T05:05:02+00:00
1012_extraction,group_20250904_065329,1012,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250904_065329_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250904_065344_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250904_065458_stage2_upscaled.png']",2025-09-04T06:53:29+00:00
1012_extraction,group_20250905_025838,1012,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250905_025838_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250905_025853_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250905_030007_stage2_upscaled.png']",2025-09-05T02:58:38+00:00
1012_extraction,group_20250905_033926,1012,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250905_033926_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250905_033940_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1012/20250905_034054_stage2_upscaled.png']",2025-09-05T03:39:26+00:00
1013_extraction,group_20250904_002915,1013,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1013/20250904_002915_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1013/20250904_002929_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1013/20250904_003041_stage2_upscaled.png']",2025-09-04T00:29:15+00:00
1013_extraction,group_20250904_010454,1013,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1013/20250904_010454_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1013/20250904_010510_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1013/20250904_010622_stage2_upscaled.png']",2025-09-04T01:04:54+00:00
1013_extraction,group_20250904_013635,1013,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1013/20250904_013635_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1013/20250904_013649_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1013/20250904_013801_stage2_upscaled.png']",2025-09-04T01:36:35+00:00
1013_extraction,group_20250904_031007,1013,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1013/20250904_031007_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1013/20250904_031023_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1013/20250904_031135_stage2_upscaled.png']",2025-09-04T03:10:07+00:00
1013_extraction,group_20250904_040505,1013,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/1013/20250904_040505_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/1013/20250904_040520_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/1013/20250904_040632_stage2_upscaled.png']",2025-09-04T04:05:05+00:00
agent-1001_extraction,group_20250902_183828,agent-1001,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250902_183828_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250902_183837_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250902_183949_stage2_upscaled.png']",2025-09-02T18:38:28+00:00
agent-1001_extraction,group_20250902_193247,agent-1001,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250902_193247_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250902_193303_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250902_193415_stage2_upscaled.png']",2025-09-02T19:32:47+00:00
agent-1001_extraction,group_20250902_194021,agent-1001,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250902_194021_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250902_194022_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250902_194134_stage2_upscaled.png']",2025-09-02T19:40:21+00:00
agent-1001_extraction,group_20250902_194355,agent-1001,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250902_194355_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250902_194409_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250902_194520_stage2_upscaled.png']",2025-09-02T19:43:55+00:00
agent-1001_extraction,group_20250902_194936,agent-1001,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250902_194936_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250902_194950_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250902_195102_stage2_upscaled.png']",2025-09-02T19:49:36+00:00
agent-1001_extraction,group_20250902_195323,agent-1001,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250902_195323_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250902_195339_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250902_195450_stage2_upscaled.png']",2025-09-02T19:53:23+00:00
agent-1001_extraction,group_20250902_202516,agent-1001,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250902_202516_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250902_202530_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250902_202642_stage2_upscaled.png']",2025-09-02T20:25:16+00:00
agent-1001_extraction,group_20250902_205710,agent-1001,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250902_205710_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250902_205727_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250902_205838_stage2_upscaled.png']",2025-09-02T20:57:10+00:00
agent-1001_extraction,group_20250902_231734,agent-1001,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250902_231734_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250902_231749_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250902_231901_stage2_upscaled.png']",2025-09-02T23:17:34+00:00
agent-1001_extraction,group_20250903_020824,agent-1001,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250903_020824_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250903_020839_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250903_020950_stage2_upscaled.png']",2025-09-03T02:08:24+00:00
agent-1001_extraction,group_20250903_021751,agent-1001,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250903_021751_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250903_021807_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250903_021919_stage2_upscaled.png']",2025-09-03T02:17:51+00:00
agent-1001_extraction,group_20250903_024953,agent-1001,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250903_024953_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250903_025009_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250903_025120_stage2_upscaled.png']",2025-09-03T02:49:53+00:00
agent-1001_extraction,group_20250903_025727,agent-1001,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250903_025727_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250903_025743_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250903_025854_stage2_upscaled.png']",2025-09-03T02:57:27+00:00
agent-1001_extraction,group_20250903_035353,agent-1001,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250903_035353_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250903_035407_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250903_035518_stage2_upscaled.png']",2025-09-03T03:53:53+00:00
agent-1001_extraction,group_20250903_043303,agent-1001,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250903_043303_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250903_043317_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/agent-1001/20250903_043429_stage2_upscaled.png']",2025-09-03T04:33:03+00:00
agent-1002_extraction,group_20250902_191021,agent-1002,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/agent-1002/20250902_191021_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/agent-1002/20250902_191036_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/agent-1002/20250902_191150_stage2_upscaled.png']",2025-09-02T19:10:21+00:00
agent-1002_extraction,group_20250902_205827,agent-1002,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/agent-1002/20250902_205827_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/agent-1002/20250902_205840_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/agent-1002/20250902_205955_stage2_upscaled.png']",2025-09-02T20:58:27+00:00
agent-1002_extraction,group_20250902_211400,agent-1002,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/agent-1002/20250902_211400_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/agent-1002/20250902_211417_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/agent-1002/20250902_211531_stage2_upscaled.png']",2025-09-02T21:14:00+00:00
agent-1002_extraction,group_20250902_215231,agent-1002,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/agent-1002/20250902_215231_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/agent-1002/20250902_215246_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/agent-1002/20250902_215401_stage2_upscaled.png']",2025-09-02T21:52:31+00:00
