session_id,set_id,directory,chosen_path,chosen_stage,timestamp,time_diff_days,raw_mtime,final_mtime
mojo1_historical,20250820_041256,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250820_041256_stage2_upscaled.png,2.0,20250820_041256,49.677893518518516,2025-08-20T04:12:58+00:00,2025-10-08T20:29:08+00:00
mojo1_historical,20250819_044657,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_044657_stage2_upscaled.png,2.0,20250819_044657,53.33111111111111,2025-08-19T04:46:58+00:00,2025-10-11T12:43:46+00:00
mojo1_historical,20250818_155631,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_155631_stage2_upscaled.png,2.0,20250818_155631,53.84231481481481,2025-08-18T15:56:32+00:00,2025-10-11T12:09:28+00:00
mojo1_historical,20250819_053751,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_053751_stage2_upscaled.png,2.0,20250819_053751,53.29663194444444,2025-08-19T05:37:53+00:00,2025-10-11T12:45:02+00:00
mojo1_historical,20250820_004653,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250820_004653_stage2_upscaled.png,2.0,20250820_004653,52.522268518518516,2025-08-20T00:46:54+00:00,2025-10-11T13:18:58+00:00
mojo1_historical,20250819_214733,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_214733_stage2_upscaled.png,2.0,20250819_214733,52.64431712962963,2025-08-19T21:47:35+00:00,2025-10-11T13:15:24+00:00
mojo1_historical,20250818_085005,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_085005_stage2_upscaled.png,2.0,20250818_085005,54.127858796296294,2025-08-18T08:50:07+00:00,2025-10-11T11:54:14+00:00
mojo1_historical,20250818_141257,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_141257_stage2_upscaled.png,2.0,20250818_141257,51.256712962962965,2025-08-18T14:12:58+00:00,2025-10-08T20:22:38+00:00
mojo1_historical,20250819_212815,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_212815_stage2_upscaled.png,2.0,20250819_212815,52.657407407407405,2025-08-19T21:28:16+00:00,2025-10-11T13:14:56+00:00
mojo1_historical,20250818_235621,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_235621_stage2_upscaled.png,2.0,20250818_235621,53.515787037037036,2025-08-18T23:56:22+00:00,2025-10-11T12:19:06+00:00
mojo1_historical,20250819_061620,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_061620_stage2_upscaled.png,2.0,20250819_061620,53.27166666666667,2025-08-19T06:16:22+00:00,2025-10-11T12:47:34+00:00
mojo1_historical,20250820_052632,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250820_052632_stage2_upscaled.png,2.0,20250820_052632,52.332256944444445,2025-08-20T05:26:33+00:00,2025-10-11T13:25:00+00:00
mojo1_historical,20250818_133614,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_133614_stage2_upscaled.png,2.0,20250818_133614,53.937592592592594,2025-08-18T13:36:16+00:00,2025-10-11T12:06:24+00:00
mojo1_historical,20250817_231136,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250817_231136_stage2_upscaled.png,2.0,20250817_231136,51.89005787037037,2025-08-17T23:11:37+00:00,2025-10-08T20:33:18+00:00
mojo1_historical,20250819_060039,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_060039_stage2_upscaled.png,2.0,20250819_060039,53.28111111111111,2025-08-19T06:00:40+00:00,2025-10-11T12:45:28+00:00
mojo1_historical,20250819_010114,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_010114_stage2_upscaled.png,2.0,20250819_010114,53.47195601851852,2025-08-19T01:01:15+00:00,2025-10-11T12:20:52+00:00
mojo1_historical,20250818_072737,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_072737_stage2_upscaled.png,2.0,20250818_072737,54.182627314814816,2025-08-18T07:27:39+00:00,2025-10-11T11:50:38+00:00
mojo1_historical,20250819_044842,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_044842_stage2_upscaled.png,2.0,20250819_044842,53.32988425925926,2025-08-19T04:48:44+00:00,2025-10-11T12:43:46+00:00
mojo1_historical,20250818_150159,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_150159_stage2_upscaled.png,2.0,20250818_150159,53.879074074074076,2025-08-18T15:02:00+00:00,2025-10-11T12:07:52+00:00
mojo1_historical,20250819_043808,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_043808_stage2_upscaled.png,2.0,20250819_043808,53.33663194444444,2025-08-19T04:38:09+00:00,2025-10-11T12:42:54+00:00
mojo1_historical,20250818_065304,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_065304_stage1.5_face_swapped.png,1.5,20250818_065304,46.57646990740741,2025-08-18T06:53:05+00:00,2025-10-03T20:43:12+00:00
mojo1_historical,20250818_114141,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_114141_stage2_upscaled.png,2.0,20250818_114141,54.013831018518516,2025-08-18T11:41:43+00:00,2025-10-11T12:01:38+00:00
mojo1_historical,20250818_085855,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_085855_stage2_upscaled.png,2.0,20250818_085855,54.12322916666667,2025-08-18T08:58:57+00:00,2025-10-11T11:56:24+00:00
mojo1_historical,20250819_211738,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_211738_stage2_upscaled.png,2.0,20250819_211738,52.664340277777775,2025-08-19T21:17:39+00:00,2025-10-11T13:14:18+00:00
mojo1_historical,20250818_135015,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_135015_stage2_upscaled.png,2.0,20250818_135015,53.928078703703704,2025-08-18T13:50:16+00:00,2025-10-11T12:06:42+00:00
mojo1_historical,20250818_133801,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_133801_stage2_upscaled.png,2.0,20250818_133801,53.93636574074074,2025-08-18T13:38:02+00:00,2025-10-11T12:06:24+00:00
mojo1_historical,20250817_221752,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250817_221752_stage2_upscaled.png,2.0,20250817_221752,54.651365740740744,2025-08-17T22:17:54+00:00,2025-10-11T13:55:52+00:00
mojo1_historical,20250818_013906,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_013906_stage2_upscaled.png,2.0,20250818_013906,54.5174537037037,2025-08-18T01:39:08+00:00,2025-10-11T14:04:16+00:00
mojo1_historical,20250820_040930,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250820_040930_stage2_upscaled.png,2.0,20250820_040930,49.68025462962963,2025-08-20T04:09:32+00:00,2025-10-08T20:29:06+00:00
mojo1_historical,20250819_220330,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_220330_stage2_upscaled.png,2.0,20250819_220330,52.63363425925926,2025-08-19T22:03:32+00:00,2025-10-11T13:15:58+00:00
mojo1_historical,20250818_080815,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_080815_stage2_upscaled.png,2.0,20250818_080815,54.156099537037036,2025-08-18T08:08:17+00:00,2025-10-11T11:53:04+00:00
mojo1_historical,20250817_203523,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250817_203523_stage2_upscaled.png,2.0,20250817_203523,54.718599537037036,2025-08-17T20:35:25+00:00,2025-10-11T13:50:12+00:00
mojo1_historical,20250818_075735,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_075735_stage2_upscaled.png,2.0,20250818_075735,54.16269675925926,2025-08-18T07:57:37+00:00,2025-10-11T11:51:54+00:00
mojo1_historical,20250818_003410,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_003410_stage2_upscaled.png,2.0,20250818_003410,54.56137731481481,2025-08-18T00:34:11+00:00,2025-10-11T14:02:34+00:00
mojo1_historical,20250820_054554,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250820_054554_stage2_upscaled.png,2.0,20250820_054554,52.31918981481481,2025-08-20T05:45:56+00:00,2025-10-11T13:25:34+00:00
mojo1_historical,20250819_225052,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_225052_stage2_upscaled.png,2.0,20250819_225052,52.6012037037037,2025-08-19T22:50:54+00:00,2025-10-11T13:16:38+00:00
mojo1_historical,20250817_211900,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250817_211900_stage2_upscaled.png,2.0,20250817_211900,54.6890625,2025-08-17T21:19:01+00:00,2025-10-11T13:51:16+00:00
mojo1_historical,20250818_064343,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_064343_stage2_upscaled.png,2.0,20250818_064343,54.21181712962963,2025-08-18T06:43:45+00:00,2025-10-11T11:48:46+00:00
mojo1_historical,20250817_195331,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250817_195331_stage2_upscaled.png,2.0,20250817_195331,54.74716435185185,2025-08-17T19:53:33+00:00,2025-10-11T13:49:28+00:00
mojo1_historical,20250817_200217,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250817_200217_stage2_upscaled.png,2.0,20250817_200217,54.74137731481481,2025-08-17T20:02:19+00:00,2025-10-11T13:49:54+00:00
mojo1_historical,20250820_032725,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250820_032725_stage2_upscaled.png,2.0,20250820_032725,52.4134837962963,2025-08-20T03:27:27+00:00,2025-10-11T13:22:52+00:00
mojo1_historical,20250819_223648,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_223648_stage2_upscaled.png,2.0,20250819_223648,49.91042824074074,2025-08-19T22:36:49+00:00,2025-10-08T20:27:50+00:00
mojo1_historical,20250817_191129,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250817_191129_stage2_upscaled.png,2.0,20250817_191129,54.776053240740744,2025-08-17T19:11:31+00:00,2025-10-11T13:49:02+00:00
mojo1_historical,20250818_203757,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_203757_stage2_upscaled.png,2.0,20250818_203757,50.98954861111111,2025-08-18T20:37:59+00:00,2025-10-08T20:22:56+00:00
mojo1_historical,20250818_152631,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_152631_stage2_upscaled.png,2.0,20250818_152631,53.86241898148148,2025-08-18T15:26:33+00:00,2025-10-11T12:08:26+00:00
mojo1_historical,20250819_015022,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_015022_stage2_upscaled.png,2.0,20250819_015022,53.441689814814815,2025-08-19T01:50:24+00:00,2025-10-11T12:26:26+00:00
mojo1_historical,20250818_120437,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_120437_stage2_upscaled.png,2.0,20250818_120437,53.99875,2025-08-18T12:04:38+00:00,2025-10-11T12:02:50+00:00
mojo1_historical,20250818_205839,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_205839_stage2_upscaled.png,2.0,20250818_205839,53.63376157407407,2025-08-18T20:58:41+00:00,2025-10-11T12:11:18+00:00
mojo1_historical,20250818_110310,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_110310_stage2_upscaled.png,2.0,20250818_110310,54.04039351851852,2025-08-18T11:03:12+00:00,2025-10-11T12:01:22+00:00
mojo1_historical,20250818_063504,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_063504_stage2_upscaled.png,2.0,20250818_063504,54.217199074074074,2025-08-18T06:35:06+00:00,2025-10-11T11:47:52+00:00
mojo1_historical,20250820_010946,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250820_010946_stage2_upscaled.png,2.0,20250820_010946,49.80443287037037,2025-08-20T01:09:47+00:00,2025-10-08T20:28:10+00:00
mojo1_historical,20250819_062833,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_062833_stage2_upscaled.png,2.0,20250819_062833,53.26365740740741,2025-08-19T06:28:34+00:00,2025-10-11T12:48:14+00:00
mojo1_historical,20250818_082737,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_082737_stage2_upscaled.png,2.0,20250818_082737,51.49471064814815,2025-08-18T08:27:39+00:00,2025-10-08T20:20:02+00:00
mojo1_historical,20250819_071600,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_071600_stage2_upscaled.png,2.0,20250819_071600,53.23590277777778,2025-08-19T07:16:02+00:00,2025-10-11T12:55:44+00:00
mojo1_historical,20250819_033946,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_033946_stage2_upscaled.png,2.0,20250819_033946,53.37539351851852,2025-08-19T03:39:48+00:00,2025-10-11T12:40:22+00:00
mojo1_historical,20250819_194409,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_194409_stage2_upscaled.png,2.0,20250819_194409,50.029641203703704,2025-08-19T19:44:11+00:00,2025-10-08T20:26:52+00:00
mojo1_historical,20250818_105752,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_105752_stage2_upscaled.png,2.0,20250818_105752,54.043680555555554,2025-08-18T10:57:54+00:00,2025-10-11T12:00:48+00:00
mojo1_historical,20250817_214641,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250817_214641_stage2_upscaled.png,2.0,20250817_214641,54.67050925925926,2025-08-17T21:46:42+00:00,2025-10-11T13:52:14+00:00
mojo1_historical,20250818_132541,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_132541_stage2_upscaled.png,2.0,20250818_132541,53.94457175925926,2025-08-18T13:25:43+00:00,2025-10-11T12:05:54+00:00
mojo1_historical,20250818_074710,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_074710_stage2_upscaled.png,2.0,20250818_074710,54.16956018518518,2025-08-18T07:47:12+00:00,2025-10-11T11:51:22+00:00
mojo1_historical,20250819_233120,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_233120_stage2_upscaled.png,2.0,20250819_233120,52.57358796296296,2025-08-19T23:31:22+00:00,2025-10-11T13:17:20+00:00
mojo1_historical,20250818_153852,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_153852_stage2_upscaled.png,2.0,20250818_153852,53.854050925925925,2025-08-18T15:38:54+00:00,2025-10-11T12:08:44+00:00
mojo1_historical,20250818_110124,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_110124_stage2_upscaled.png,2.0,20250818_110124,54.04163194444445,2025-08-18T11:01:25+00:00,2025-10-11T12:01:22+00:00
mojo1_historical,20250820_050531,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250820_050531_stage2_upscaled.png,2.0,20250820_050531,52.34627314814815,2025-08-20T05:05:32+00:00,2025-10-11T13:24:10+00:00
mojo1_historical,20250818_231412,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_231412_stage2_upscaled.png,2.0,20250818_231412,53.52200231481481,2025-08-18T23:14:13+00:00,2025-10-11T11:45:54+00:00
mojo1_historical,20250818_010210,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_010210_stage2_upscaled.png,2.0,20250818_010210,54.5421875,2025-08-18T01:02:11+00:00,2025-10-11T14:02:56+00:00
mojo1_historical,20250818_075036,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_075036_stage2_upscaled.png,2.0,20250818_075036,54.167175925925925,2025-08-18T07:50:38+00:00,2025-10-11T11:51:22+00:00
mojo1_historical,20250818_034714,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_034714_stage2_upscaled.png,2.0,20250818_034714,54.431041666666665,2025-08-18T03:47:16+00:00,2025-10-11T14:07:58+00:00
mojo1_historical,20250819_073518,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_073518_stage2_upscaled.png,2.0,20250819_073518,53.232453703703705,2025-08-19T07:35:20+00:00,2025-10-11T13:10:04+00:00
mojo1_historical,20250819_194048,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_194048_stage2_upscaled.png,2.0,20250819_194048,50.0315625,2025-08-19T19:40:49+00:00,2025-10-08T20:26:16+00:00
mojo1_historical,20250817_190236,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250817_190236_stage2_upscaled.png,2.0,20250817_190236,54.78164351851852,2025-08-17T19:02:38+00:00,2025-10-11T13:48:12+00:00
mojo1_historical,20250819_064933,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_064933_stage2_upscaled.png,2.0,20250819_064933,53.25284722222222,2025-08-19T06:49:34+00:00,2025-10-11T12:53:40+00:00
mojo1_historical,20250817_190422,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250817_190422_stage2_upscaled.png,2.0,20250817_190422,54.78076388888889,2025-08-17T19:04:24+00:00,2025-10-11T13:48:42+00:00
mojo1_historical,20250820_023041,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250820_023041_stage2_upscaled.png,2.0,20250820_023041,52.4515625,2025-08-20T02:30:43+00:00,2025-10-11T13:20:58+00:00
mojo1_historical,20250818_212831,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_212831_stage2_upscaled.png,2.0,20250818_212831,53.6140625,2025-08-18T21:28:33+00:00,2025-10-11T12:12:48+00:00
mojo1_historical,20250818_160330,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_160330_stage2_upscaled.png,2.0,20250818_160330,53.837800925925926,2025-08-18T16:03:32+00:00,2025-10-11T12:09:58+00:00
mojo1_historical,20250819_001910,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_001910_stage2_upscaled.png,2.0,20250819_001910,53.500289351851855,2025-08-19T00:19:11+00:00,2025-10-11T12:19:36+00:00
mojo1_historical,20250818_124840,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_124840_stage2_upscaled.png,2.0,20250818_124840,53.968784722222225,2025-08-18T12:48:41+00:00,2025-10-11T12:03:44+00:00
mojo1_historical,20250820_063455,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250820_063455_stage2_upscaled.png,2.0,20250820_063455,52.28571759259259,2025-08-20T06:34:56+00:00,2025-10-11T13:26:22+00:00
mojo1_historical,20250819_234533,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_234533_stage2_upscaled.png,2.0,20250819_234533,52.563981481481484,2025-08-19T23:45:34+00:00,2025-10-11T13:17:42+00:00
mojo1_historical,20250818_090921,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_090921_stage2_upscaled.png,2.0,20250818_090921,54.11626157407407,2025-08-18T09:09:23+00:00,2025-10-11T11:56:48+00:00
mojo1_historical,20250818_154412,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_154412_stage2_upscaled.png,2.0,20250818_154412,53.85038194444444,2025-08-18T15:44:13+00:00,2025-10-11T12:08:46+00:00
mojo1_historical,20250819_040434,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_040434_stage2_upscaled.png,2.0,20250819_040434,53.35893518518518,2025-08-19T04:04:36+00:00,2025-10-11T12:41:28+00:00
mojo1_historical,20250819_213702,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_213702_stage2_upscaled.png,2.0,20250819_213702,52.651296296296294,2025-08-19T21:37:04+00:00,2025-10-11T13:14:56+00:00
mojo1_historical,20250818_000037,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_000037_stage2_upscaled.png,2.0,20250818_000037,54.58228009259259,2025-08-18T00:00:39+00:00,2025-10-11T13:59:08+00:00
mojo1_historical,20250819_035357,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_035357_stage2_upscaled.png,2.0,20250819_035357,53.36600694444444,2025-08-19T03:53:59+00:00,2025-10-11T12:41:02+00:00
mojo1_historical,20250818_030022,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_030022_stage2_upscaled.png,2.0,20250818_030022,54.46138888888889,2025-08-18T03:00:24+00:00,2025-10-11T14:04:48+00:00
mojo1_historical,20250818_035557,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_035557_stage2_upscaled.png,2.0,20250818_035557,54.42502314814815,2025-08-18T03:55:58+00:00,2025-10-11T14:08:00+00:00
mojo1_historical,20250818_011053,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_011053_stage2_upscaled.png,2.0,20250818_011053,54.53638888888889,2025-08-18T01:10:54+00:00,2025-10-11T14:03:18+00:00
mojo1_historical,20250819_055522,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_055522_stage2_upscaled.png,2.0,20250819_055522,53.28476851851852,2025-08-19T05:55:24+00:00,2025-10-11T12:45:28+00:00
mojo1_historical,20250818_162616,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_162616_stage2_upscaled.png,2.0,20250818_162616,53.82263888888889,2025-08-18T16:26:18+00:00,2025-10-11T12:10:54+00:00
mojo1_historical,20250819_074550,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_074550_stage2_upscaled.png,2.0,20250819_074550,53.225393518518516,2025-08-19T07:45:52+00:00,2025-10-11T13:10:26+00:00
mojo1_historical,20250819_072303,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_072303_stage2_upscaled.png,2.0,20250819_072303,53.24074074074074,2025-08-19T07:23:04+00:00,2025-10-11T13:09:44+00:00
mojo1_historical,20250818_155817,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_155817_stage2_upscaled.png,2.0,20250818_155817,53.84107638888889,2025-08-18T15:58:19+00:00,2025-10-11T12:09:28+00:00
mojo1_historical,20250818_142142,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_142142_stage2_upscaled.png,2.0,20250818_142142,53.90664351851852,2025-08-18T14:21:44+00:00,2025-10-11T12:07:18+00:00
mojo1_historical,20250818_215829,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_215829_stage2_upscaled.png,2.0,20250818_215829,53.59417824074074,2025-08-18T21:58:31+00:00,2025-10-11T12:14:08+00:00
mojo1_historical,20250818_235249,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_235249_stage2_upscaled.png,2.0,20250818_235249,53.51784722222222,2025-08-18T23:52:50+00:00,2025-10-11T12:18:32+00:00
mojo1_historical,20250818_080629,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_080629_stage2_upscaled.png,2.0,20250818_080629,54.15689814814815,2025-08-18T08:06:30+00:00,2025-10-11T11:52:26+00:00
mojo1_historical,20250818_143546,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_143546_stage2_upscaled.png,2.0,20250818_143546,53.896886574074074,2025-08-18T14:35:47+00:00,2025-10-11T12:07:18+00:00
mojo1_historical,20250819_061806,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_061806_stage2_upscaled.png,2.0,20250819_061806,53.27060185185185,2025-08-19T06:18:08+00:00,2025-10-11T12:47:48+00:00
mojo1_historical,20250818_233656,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_233656_stage2_upscaled.png,2.0,20250818_233656,50.86590277777778,2025-08-18T23:36:58+00:00,2025-10-08T20:23:52+00:00
mojo1_historical,20250819_041505,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_041505_stage2_upscaled.png,2.0,20250819_041505,53.3521412037037,2025-08-19T04:15:07+00:00,2025-10-11T12:42:12+00:00
mojo1_historical,20250818_102945,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_102945_stage2_upscaled.png,2.0,20250818_102945,54.06248842592593,2025-08-18T10:29:47+00:00,2025-10-11T11:59:46+00:00
mojo1_historical,20250818_104714,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_104714_stage2_upscaled.png,2.0,20250818_104714,54.05085648148148,2025-08-18T10:47:16+00:00,2025-10-11T12:00:30+00:00
mojo1_historical,20250820_020601,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250820_020601_stage2_upscaled.png,2.0,20250820_020601,52.46842592592593,2025-08-20T02:06:02+00:00,2025-10-11T13:20:34+00:00
mojo1_historical,20250818_032946,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_032946_stage2_upscaled.png,2.0,20250818_032946,54.44246527777778,2025-08-18T03:29:47+00:00,2025-10-11T14:06:56+00:00
mojo1_historical,20250818_224555,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250818_224555_stage2_upscaled.png,2.0,20250818_224555,53.56305555555556,2025-08-18T22:45:56+00:00,2025-10-11T12:16:44+00:00
mojo1_historical,20250819_052017,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_052017_stage2_upscaled.png,2.0,20250819_052017,50.62883101851852,2025-08-19T05:20:19+00:00,2025-10-08T20:25:50+00:00
mojo1_historical,20250819_050806,mojo1,/Users/eriksjaastad/projects/Eros Mate/training data/mojo1_final/_bbw/20250819_050806_stage2_upscaled.png,2.0,20250819_050806,50.63685185185185,2025-08-19T05:08:08+00:00,2025-10-08T20:25:12+00:00
